entry_id,source_form,current_db_msn_headword,proposed_msn_headword,part_of_speech,gloss_en,gloss_es,primer_overlap,review_priority,msn_use_status,risk_flags,orthography_basis,search_fallbacks_json,source_id,source_file,source_reference,source_confidence,speaker_validation_status,editorial_status,recommended_action
kw::tici::1,tici,tici,tisi,verb,to grind.,,no,P2_general_ehn_candidate,candidate_internal_use,,soft c > s,"[""tici"", ""tisi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tici::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tiocamanalohquetl::1,tiocamanalohquetl,tiocamanalohquetl,tiokamanalohketl,noun,prophet.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; hard c > k,"[""tiocamanalohquetl"", ""tiocamanaloquetl"", ""tiokamanalohketl"", ""tiokamanaloketl"", ""tiocamanalohcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiocamanalohquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tiochicahualnextili::1,tiochicahualnextili,tiochicahualnextili,tiochikawalnextili,noun,miracle.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""tiochicahualnextili"", ""tiocicaualnextili"", ""tiochikawalnextili"", ""tiocikawalnextili""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiochicahualnextili::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tiopa::1,tiopa,tiopa,tiopa,noun,church,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tiopa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiopa::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tiopamitl::1,tiopamitl,tiopamitl,tiopamitl,noun,temple,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tiopamitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiopamitl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tiotlac::1,tiotlac,tiotlac,tiotlak,noun,evening,,yes,P1_primer_core_candidate,candidate_internal_use,,hard c > k,"[""tiotlac"", ""tiotlak""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiotlac::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tiotlaquilti::1,tiotlaquilti,tiotlaquilti,tiotlakilti,intj,good afternoon (greeting).,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tiotlaquilti"", ""tiotlakilti"", ""tiotlacilti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiotlaquilti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tixtli::1,tixtli,tixtli,tixtli,noun,dough (food).,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""tixtli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tixtli::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tizquetl::1,tizquetl,tizquetl,tisketl,noun,"a miller, grinder.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""tizquetl"", ""tisketl"", ""tiscetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tizquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaahuili::1,tlaahuili,tlaahuili,tlawilli (“tree”),noun,alternative spelling of tlahuilli (“tree”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: tlahuilli (“tree”); hu> w before vowel,"[""tlaahuili"", ""tlaauili"", ""tlawilli (“tree”)"", ""tlahuilli (“tree”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaahuili::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::tlacatl::6,tlacatl,tlacatl,tlakatl,noun,man.,,yes,P1_primer_core_candidate,candidate_internal_use,,hard c > k,"[""tlacatl"", ""tlakatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlacatl::sense-6,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlacehuiliztli::1,tlacehuiliztli,tlacehuiliztli,tlasewilistli,noun,peace.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; soft c > s; z > s,"[""tlacehuiliztli"", ""tlaceuiliztli"", ""tlasewilistli"", ""tlasehuilistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlacehuiliztli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlachiacayotl::1,tlachiacayotl,tlachiacayotl,tlachiakayotl,noun,butter.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlachiacayotl"", ""tlaciacayotl"", ""tlachiakayotl"", ""tlaciakayotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlachiacayotl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlachiyaliz::1,tlachiyaliz,tlachiyaliz,tlachiyalis,noun,likeness,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""tlachiyaliz"", ""tlaciyaliz"", ""tlachiyalis"", ""tlaciyalis""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlachiyaliz::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlachtehquetl::1,tlachtehquetl,tlachtehquetl,tlachtehketl,noun,thief.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlachtehquetl"", ""tlactequetl"", ""tlachtehketl"", ""tlacteketl"", ""tlachtehcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlachtehquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlacua::2,tlacua,tlacua,tlakua,verb,to eat.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlacua"", ""tlakua""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlacua::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlacualistli::1,tlacualistli,tlacualistli,tlakualistli (“food”),noun,alternative spelling of tlacualiztli (“food”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: tlacualiztli (“food”); z > s; hard c > k,"[""tlacualistli"", ""tlakualistli (“food”)"", ""tlacualistli (“food”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlacualistli::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::tlacualiztli::1,tlacualiztli,tlacualiztli,tlakualistli,noun,food.,,yes,P1_primer_core_candidate,candidate_internal_use,,z > s; hard c > k,"[""tlacualiztli"", ""tlakualistli"", ""tlacualistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlacualiztli::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlacualli::3,tlacualli,tlacualli,tlakualli,noun,food.,,yes,P1_primer_core_candidate,candidate_internal_use,,hard c > k,"[""tlacualli"", ""tlakualli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlacualli::sense-3,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlahcuilohua::1,tlahcuilohua,tlahcuilohua,tlahkuilowa,verb,to write.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""tlahcuilohua"", ""tlacuiloua"", ""tlahkuilowa"", ""tlakuilowa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahcuilohua::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlahtohua::1,tlahtohua,tlahtohua,tlahtowa,verb,"to speak, talk.",,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlahtohua"", ""tlatoua"", ""tlahtowa"", ""tlatowa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahtohua::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlahtolcamanalli::1,tlahtolcamanalli,tlahtolcamanalli,tlahtolkamanalli,noun,story.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlahtolcamanalli"", ""tlatolcamanalli"", ""tlahtolkamanalli"", ""tlatolkamanalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahtolcamanalli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlahtolcuatacani::1,tlahtolcuatacani,tlahtolcuatacani,tlahtolkuatakani,noun,a well-spoken person,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlahtolcuatacani"", ""tlatolcuatacani"", ""tlahtolkuatakani"", ""tlatolkuatakani""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahtolcuatacani::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlahtolli::2,tlahtolli,tlahtolli,tlahtolli,noun,word. language.,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""tlahtolli"", ""tlatolli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahtolli::sense-2,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlahuel::1,tlahuel,tlahuel,tlawel,adv,very,,yes,P1_primer_core_candidate,candidate_internal_use,,hu> w before vowel,"[""tlahuel"", ""tlauel"", ""tlawel""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahuel::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlahuelatl::1,tlahuelatl,tlahuelatl,tlawelatl,noun,flood.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlahuelatl"", ""tlauelatl"", ""tlawelatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahuelatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlahuilli::3,tlahuilli,tlahuilli,tlawilli,noun,light.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlahuilli"", ""tlauilli"", ""tlawilli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlahuilli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaihiyohuiliztli::1,tlaihiyohuiliztli,tlaihiyohuiliztli,tlaihiyowilistli,noun,affliction.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""tlaihiyohuiliztli"", ""tlaiiyouiliztli"", ""tlaihiyowilistli"", ""tlaiiyowilistli"", ""tlaihiyohuilistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaihiyohuiliztli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlalchi::1,tlalchi,tlalchi,tlalchi,noun,ground.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlalchi"", ""tlalci""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlalchi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlalli::6,tlalli,tlalli,tlalli,noun,earth,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlalli::sense-6,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlalli::7,tlalli,tlalli,tlalli,noun,land,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlalli::sense-7,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlalli::8,tlalli,tlalli,tlalli,noun,country,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlalli::sense-8,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlalochtli::1,tlalochtli,tlalochtli,tlalochtli,noun,moment.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlalochtli"", ""tlaloctli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlalochtli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaltepactli::1,tlaltepactli,tlaltepactli,tlaltepaktli,noun,"ground, earth",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlaltepactli"", ""tlaltepaktli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaltepactli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlamachtihquetl::1,tlamachtihquetl,tlamachtihquetl,tlamachtihketl,noun,teacher.,,yes,P1_primer_core_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlamachtihquetl"", ""tlamactiquetl"", ""tlamachtihketl"", ""tlamactiketl"", ""tlamachtihcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamachtihquetl::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlamacht-a::1,tlamachtía,tlamachtía,tlamachtía,verb,to teach.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlamachtía"", ""tlamachtia"", ""tlamactia""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamachtía::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlamamalli::1,tlamamalli,tlamamalli,tlamamalli,noun,"load, cargo.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlamamalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamamalli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlamantli::1,tlamantli,tlamantli,tlamantli,noun,thing.,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""tlamantli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamantli::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlamantli-xihuitl::1,tlamantli xihuitl,tlamantli xihuitl,tlamantli xiwitl,noun,grass.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlamantli xihuitl"", ""tlamantli xiuitl"", ""tlamantli xiwitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamantli xihuitl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlamaya::1,tlamaya,tlamaya,tlamaya,noun,"a plain, flat land.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlamaya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamaya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlamayamitl::1,tlamayamitl,tlamayamitl,tlamayamitl,noun,"field, plain.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlamayamitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamayamitl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlamocuitlahuihquetl::1,tlamocuitlahuihquetl,tlamocuitlahuihquetl,tlamokuitlawihketl,noun,shepherd.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; qu > k before front vowel; hard c > k,"[""tlamocuitlahuihquetl"", ""tlamocuitlauiquetl"", ""tlamokuitlawihketl"", ""tlamokuitlawiketl"", ""tlamocuitlahuihcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlamocuitlahuihquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanahuatihquetl::1,tlanahuatihquetl,tlanahuatihquetl,tlanawatihketl,noun,king.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; qu > k before front vowel,"[""tlanahuatihquetl"", ""tlanauatiquetl"", ""tlanawatihketl"", ""tlanawatiketl"", ""tlanahuatihcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanahuatihquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanahuatihquetl::2,tlanahuatihquetl,tlanahuatihquetl,tlanawatihketl,noun,governor.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; qu > k before front vowel,"[""tlanahuatihquetl"", ""tlanauatiquetl"", ""tlanawatihketl"", ""tlanawatiketl"", ""tlanahuatihcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanahuatihquetl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanahuat-a::1,tlanahuatía,tlanahuatía,tlanawatía,noun,kingdom.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlanahuatía"", ""tlanahuatia"", ""tlanauatia"", ""tlanawatía"", ""tlanawatia""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanahuatía::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanahuat-a::2,tlanahuatía,tlanahuatía,tlanawatía,verb,to send.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlanahuatía"", ""tlanahuatia"", ""tlanauatia"", ""tlanawatía"", ""tlanawatia""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanahuatía::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanaquiliztli::1,tlanaquiliztli,tlanaquiliztli,tlanakilistli,noun,"answer, response.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""tlanaquiliztli"", ""tlanakilistli"", ""tlanacilistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanaquiliztli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlancoch::1,tlancoch,tlancoch,tlankoch,noun,teeth.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlancoch"", ""tlancoc"", ""tlankoch"", ""tlankoc""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlancoch::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanehtli::1,tlanehtli,tlanehtli,tlanehtli,noun,"laborer, worker.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlanehtli"", ""tlanetli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanehtli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaneltilihquetl::1,tlaneltilihquetl,tlaneltilihquetl,tlaneltilihketl,noun,witness.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlaneltilihquetl"", ""tlaneltiliquetl"", ""tlaneltilihketl"", ""tlaneltiliketl"", ""tlaneltilihcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaneltilihquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlanextilihcayotl::1,tlanextilihcayotl,tlanextilihcayotl,tlanextilihkayotl,noun,"sign, wonder, miracle.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlanextilihcayotl"", ""tlanextilicayotl"", ""tlanextilihkayotl"", ""tlanextilikayotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanextilihcayotl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlapahuaxtli::1,tlapahuaxtli,tlapahuaxtli,tlapawaxtli,adj,cooked.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlapahuaxtli"", ""tlapauaxtli"", ""tlapawaxtli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapahuaxtli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlapechtli::3,tlapechtli,tlapechtli,tlapechtli,noun,bed.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlapechtli"", ""tlapectli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapechtli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlapehquetl::1,tlapehquetl,tlapehquetl,tlapehketl,noun,hunter.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlapehquetl"", ""tlapequetl"", ""tlapehketl"", ""tlapeketl"", ""tlapehcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapehquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlapitzquetl::1,tlapitzquetl,tlapitzquetl,tlapitsketl,noun,"arbiter, arbitrator.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""tlapitzquetl"", ""tlapitsketl"", ""tlapitzcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapitzquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlapiyali::2,tlapiyali,tlapiyali,tlapiyali,noun,animal.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlapiyali""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapiyali::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlapohualistli::1,tlapohualistli,tlapohualistli,tlapowalistli (“lesson”),noun,alternative spelling of tlapohualiztli (“lesson”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: tlapohualiztli (“lesson”); hu> w before vowel; z > s,"[""tlapohualistli"", ""tlapoualistli"", ""tlapowalistli (“lesson”)"", ""tlapohualistli (“lesson”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapohualistli::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::tlapohualiztli::2,tlapohualiztli,tlapohualiztli,tlapowalistli,noun,lesson.,,yes,P1_primer_core_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""tlapohualiztli"", ""tlapoualiztli"", ""tlapowalistli"", ""tlapohualistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapohualiztli::sense-2,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlapoyahualti::1,tlapoyahualti,tlapoyahualti,tlapoyawalti,intj,good night (greeting).,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlapoyahualti"", ""tlapoyaualti"", ""tlapoyawalti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlapoyahualti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaquemitl::1,tlaquemitl,tlaquemitl,tlakemitl,noun,blanket.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlaquemitl"", ""tlakemitl"", ""tlacemitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaquemitl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
